"Data Source","World Development Indicators",

"Last Updated Date","2025-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Trinidad and Tobago","TTO","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.0918313150627","57.5571830387942","59.3407763243689","59.1955244903925","59.2822816548266","59.4947623092168","62.635755245751","62.4327247444184","62.2688892590362","62.0092526326551","61.85194177859","62.8069949852128","63.754690128089","65.951690821256","68.1151241534989","70.2579491763504","70.9441114696993","68.6447045040686","70.4073075384794","68.5312334328976","68.8032160274153","68.2330952539884","70.7240097354837","70.7915034689267","71.3384732559227","69.6717794701276","71.5287440245767","71.7636100761831","72.0179560917444","72.256045760888","72.2266151232941","73.2730706961684","74.6823536437882","75.0713106140219",
"Tunisia","TUN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.7217335678874","29.8704932448637","30.4421154077822","30.6204662865708","30.9132077494038","31.2711409395973","31.6509814466254","32.0622610007002","32.2755060453743","32.5201579726839","32.7965104202728","33.0983452925461","33.427073470599","33.7812749914315","34.1396220972162","34.4918424078359","35.6106215280807","35.6222740643067","35.8468761285663","35.3954737684307","35.129084365347","34.8375933715025","35.7316493894772","35.934477158794","36.6316478760961","37.4060258249641","38.2853694630824","38.1815559881751","38.7153784162083","39.2549705653671","40.0605389442599","41.2066945103813","41.5663469526471","40.7520124168784",
"Turkiye","TUR","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.8492050462828","42.5366317554463","41.0805223617204","34.3347805361951","39.8541173459594","39.7550082610492","39.5242914979757","37.5488696243413","38.1229257584864","39.5699436642069","36.0406781504493","37.2405070252138","38.9798973182435","37.7440316228014","33.1903723678926","33.0157551171992","33.7599077676899","33.8384057029886","34.9031702768613","36.8936746773158","39.0165192914617","40.1905750933229","41.5084470205697","43.024219024219","42.4638639850248","44.0098621539841","45.0805407437315","46.3508694330025","47.0337639419299","47.7336637246986","45.3022599700238","46.709898097342","49.0984548947029","50.2967400781931",
"Tuvalu","TUV","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.0912699743925","94.1969781757135","94.3049814609448","94.5713195005839","94.9930129823296","95.2236851019625","95.1092412330668","95.0273876879381","95.0805069456973","95.1249774408951","95.1932735172959","95.2074585760079","95.641256615246","96.0559867896339","96.4518262000022","96.8311827716528","97.1919764380383","96.5574686940966","95.884363269651","95.1681002537786","94.4115594967478","93.6087427256733","92.7626819784791","91.8718988603666","90.9338631847857","91.0839757145781","91.2744874715262","91.4373053803424","91.562756919704","91.6738099319961","89.5670195353438","92.2611322314999","91.7743467661635","91.7158409953799",
"Uganda","UGA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.4898500485832","93.4321700341118","93.3798959548177","93.3576001990232","93.2633752384935","92.9710380735438","92.6847926147782","92.4719507781397","92.305807400147","92.2732723826226","92.1952099357116","92.1352945722455","92.1500606123133","92.1862891977063","92.1891364218203","92.1928802588997","92.2552937512975","92.3447091873894","92.4856170012915","92.651100698898","92.8403524668742","94.4476765326158","94.2618783508967","93.9925334794671","95.9314639373993","94.9384671305431","93.7781629116118","92.4346762332825","91.5468905649637","91.4132224243999","90.2493536617779","88.7700662125471","89.2808430771383","89.5385336144296",
"Ukraine","UKR","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.2309558757451","80.6573690162081","81.0931831635828","81.5370039273216","81.990215083541","82.453993432059","82.9257260504726","83.4079379289764","83.8990825688073","84.3990951379596","84.911351784998","85.4312448488179","85.9645124531988","86.5070514922926","87.0607477407524","87.6250395299679","88.2007680568832","87.1745244003309","86.1650525346531","85.1704749763002","84.1920545941994","83.226452582099","82.2760414993736","81.3378257537046","80.4153501738565","79.506165043179","78.6109017834715","77.729550812659","76.8578615570945","76.0014825338975","75.8854618600615","75.9812191628203","","",
"Upper middle income","UMC","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.2304554910205","74.9611131549313","74.9690356910407","74.8197833599975","74.9437496014916","75.0432955003302","75.0211363911584","74.9494067829453","75.0229068958073","75.0013031187298","74.9659507529399","74.7780656716821","74.6649158818087","74.621044352854","74.4250464419159","74.3764890683019","74.2347365908622","74.4058502402129","74.2397998002817","74.1706549129003","73.8997981232573","73.9384939741113","74.0181252485059","73.9607124228567","73.9520616348981","74.1805167595348","74.4084192939063","74.6979054560075","74.9123996178565","75.2396083751248","74.7169026108857","75.2889586103841","75.1016615297626","75.2242801408125",
"Uruguay","URY","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.3014914335018","59.6946418019157","61.8447236950139","61.2741639621843","62.2055733716687","63.1553079947575","62.9896286383406","64.84336084223","66.7104585963106","67.0724444998407","67.6742419009463","70.3117064935421","69.5298042954074","70.591940448071","69.2482401568694","71.1359324403361","70.3769340876559","71.1124115550354","73.0482273690991","73.2779807372966","73.6173864078191","74.6987318483474","75.5159875949096","73.5058517209772","75.1538766345265","75.6832327360228","76.4858407319921","76.8805628317128","77.5878086997518","78.2312830503757","79.1766708866285","79.6647489168265","77.9681436756651","80.4811218682816",
"United States","USA","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.5199281389314","74.8610013263488","75.373863682005","75.8920882669537","77.4869605167149","77.7956437141931","78.1394343750844","78.8262448202789","78.9779106415789","79.3083831118696","79.4610697359513","79.7071642604195","79.9066060473269","80.4165573249727","80.2137408807121","80.3588735358458","80.390612041798","80.6142700512123","81.1721948366614","81.9916391266277","82.0894883322629","81.9240222500108","81.6559282057182","81.4691682807667","81.7363353404893","81.4971298697514","81.5405413262785","82.0708724441534","82.1814742050498","82.631754842272","82.6517894237047","82.5902997372289","82.9447380497698","83.7902652771198",
"Uzbekistan","UZB","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.3826273746392","60.6766856867315","62.3698089205735","62.9710901664265","63.952371554503","64.3909039555445","64.5246883579188","64.226861114036","64.0210873146623","63.7686517892513","63.6206121207312","63.41065747614","63.197747017721","62.9192240610313","62.2251333395714","61.5478522175418","60.8179650559724","59.9230956700696","59.124335639621","58.4564032697548","57.9625212947189","57.4704656011119","56.911610415446","56.3579128112182","55.8568994889268","55.3540504792942","54.9683768605856","54.6906269144374","54.3347721300091","54.001935211306","54.2712382009994","54.4108151180843","54.4424739830357","54.6218950734706",
"St. Vincent and the Grenadines","VCT","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.3455341527852","54.796157100901","55.998099809981","56.9586884752018","57.1745096558149","58.5132470421681","59.0305242875976","59.829624920534","60.6637427646174","61.2324672338469","61.6020261972984","62.0916372957385","63.1985700691819","64.5351989054392","65.5340748701879","66.3086952004987","67.7045996637253","68.5924918958486","69.0353933614524","69.1780911774352","68.8138307647877","68.9850044027389","69.4166578919659","70.0503665418491","70.4636670891424","71.0857233527708","71.916066129716","72.3608292547053","73.0131108779108","73.2824630437094","73.0641058773922","73.7159300684113","73.4115398906524","73.7377348746673",
"Venezuela, RB","VEN","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.0073620709117","61.1709823878661","61.6445530726257","61.1939369029381","60.4370986209987","60.2402462027201","60.7840690739401","60.5288956727846","61.1186647872566","60.2197307735573","59.6544007956241","60.667532727091","60.2870753100111","58.830437417921","59.3360065751787","62.2095875419817","62.4324425527666","62.5248333962027","62.7249681544729","63.6855712775577","63.1321038094874","63.5842000102464","64.1034607812662","64.0181552587646","63.9388406520511","63.8669471678641","63.8018820142351","62.2595021070914","62.1525135258548","61.7574221367596","61.62794295084","62.0143417921058","54.8240949814262","55.3705888350009",
"British Virgin Islands","VGB","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.2667662682603","82.308655828397","82.6263224278617","82.689038837952","83.2032965613455","83.3858746750733","83.6369820472627","84.1985236752085","84.441103670296","84.652909822013","85.4313610743216","85.6100599086541","85.8646412176854","86.0591598617847","86.9009488124736","87.7362440191388","88.5439100263221","89.4256127542278","89.7786116322702","88.5940534887196","88.7833580429948","87.3535482304377","84.5648104463756","83.4580442550191","83.1466131330139","83.1531363593998","83.6234586277674","83.7442766984284","84.3459268398413","85.137304008889","85.1370522812856","85.532649012335","85.3892623160044","85.5152493416022",
"Viet Nam","VNM","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.0805443536105","91.0431198478123","91.0165369055331","90.9974894372666","90.9753762305747","90.944","90.9013511012401","90.6069075663805","90.7902877561585","91.1496840543375","90.7857216922439","90.9591304900527","90.4753395282345","90.0134279685402","89.6121989876783","89.6921273287968","89.7221869846505","89.7130966643546","89.4265860120982","89.2510488295311","88.3027833515935","88.0305894483588","88.7944539701728","88.9509772821552","89.1561413142962","88.4077314146353","88.678322533317","88.2939766658151","88.4598582661877","87.1150472663483","86.3417681974383","87.7727925569099","87.9623335095803","88.0309418005495",
"Vanuatu","VUT","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.9939028223018","92.9619431976766","92.9592516690345","93.0508240204151","92.7304741541944","92.8003822360811","92.8026350527388","92.6835401657174","92.739340305712","92.8407163053723","92.6760598785837","92.9800542604502","93.4174355112032","93.3198609245754","93.2373576995971","93.0863949591435","92.7891617698759","90.5869010490502","88.0711434141942","85.245924080437","82.1309105340741","82.4047004872456","82.6977984550053","83.0110112458396","83.3437193982017","83.698296836983","84.0729363099945","84.4688159455338","84.8858440362677","85.3274708589685","85.3276921848807","87.3103671356947","85.1185596266633","85.1163450624291",
